Date,Age,Tm,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2021-02-14,36-046,LAL,DEN,L (-17),1,30:56,9,18,0.500,0,5,0.000,4,7,0.571,1,9,10,9,0,1,1,2,22,20.4,-17
2021-02-16,36-048,LAL,MIN,W (+8),1,37:53,13,20,0.650,1,4,0.250,3,4,0.750,0,13,13,7,0,1,5,1,30,24.9,4
2021-02-18,36-050,LAL,BRK,L (-11),1,32:59,14,23,0.609,1,6,0.167,3,6,0.500,0,8,8,7,0,0,3,1,32,24.2,-7
2021-02-20,36-052,LAL,MIA,L (-2),1,37:27,7,21,0.333,1,8,0.125,4,4,1.000,1,8,9,9,1,1,5,3,19,12.0,11
2021-02-22,36-054,LAL,WAS,L (-3),1,43:15,14,29,0.483,2,10,0.200,1,3,0.333,0,9,9,13,1,0,8,2,31,19.5,3
2021-02-24,36-056,LAL,UTA,L (-25),1,27:49,7,13,0.538,1,5,0.200,4,5,0.800,0,4,4,4,1,0,4,0,19,13.3,-20
2021-02-26,36-058,LAL,POR,W (+9),1,35:34,11,21,0.524,2,5,0.400,4,8,0.500,1,10,11,7,4,3,2,1,28,28.4,9
2021-02-28,36-060,LAL,GSW,W (+26),1,24:24,7,12,0.583,3,5,0.600,2,4,0.500,2,4,6,4,2,2,2,2,19,18.6,18
2021-03-02,36-062,LAL,PHO,L (-10),1,37:38,16,24,0.667,3,8,0.375,3,5,0.600,0,5,5,6,2,1,3,1,38,31.8,2
2021-03-12,36-072,LAL,IND,W (+5),1,34:21,5,13,0.385,1,4,0.250,7,11,0.636,0,3,3,10,1,0,3,4,18,13.6,11
2021-03-15,36-075,LAL,GSW,W (+31),1,30:29,8,13,0.615,2,4,0.500,4,6,0.667,1,9,10,11,0,0,6,3,22,19.2,33
2021-03-16,36-076,LAL,MIN,W (+16),1,31:12,8,14,0.571,4,7,0.571,5,5,1.000,1,11,12,12,0,1,4,0,25,27.5,0
2021-03-18,36-078,LAL,CHO,W (+11),1,36:30,14,23,0.609,4,9,0.444,5,6,0.833,1,7,8,6,1,1,3,2,37,31.0,7
2021-03-20,36-080,LAL,ATL,L (-5),1,10:36,3,6,0.500,1,2,0.500,3,3,1.000,0,1,1,4,0,0,1,0,10,9.1,-5
2021-04-30,36-121,LAL,SAC,L (-4),1,31:51,6,12,0.500,1,5,0.200,3,5,0.600,1,7,8,7,2,1,5,1,16,14.2,5
2021-05-02,36-123,LAL,TOR,L (-7),1,27:33,6,11,0.545,2,5,0.400,5,7,0.714,0,7,7,6,0,0,5,2,19,13.4,-4
2021-05-15,36-136,LAL,IND,W (+7),1,28:27,11,22,0.500,1,4,0.250,1,2,0.500,3,4,7,8,0,0,4,2,24,16.7,7
2021-05-16,36-137,LAL,NOP,W (+12),1,27:28,11,22,0.500,2,5,0.400,1,2,0.500,1,0,1,6,3,0,2,0,25,19.5,-2
2021-10-19,36-293,LAL,GSW,L (-7),1,36:44,13,23,0.565,5,11,0.455,3,6,0.500,1,10,11,5,1,1,4,5,34,24.8,-2
2021-10-22,36-296,LAL,PHO,L (-10),1,36:32,8,18,0.444,5,9,0.556,4,4,1.000,0,2,2,5,2,0,5,4,25,15.1,-6
2021-10-24,36-298,LAL,MEM,W (+3),1,40:18,7,19,0.368,4,9,0.444,1,2,0.500,0,6,6,6,2,2,3,1,19,14.1,-1
2021-10-29,36-303,LAL,CLE,W (+12),1,37:57,10,22,0.455,1,10,0.100,5,5,1.000,1,2,3,8,3,1,7,1,26,17.8,9
2021-10-31,36-305,LAL,HOU,W (+10),1,34:32,6,19,0.316,0,6,0.000,3,4,0.750,1,6,7,8,4,1,2,0,15,14.5,7
2021-11-02,36-307,LAL,HOU,W (+2),1,36:16,13,21,0.619,2,4,0.500,2,2,1.000,0,4,4,10,2,0,4,3,30,25.5,8
2021-11-19,36-324,LAL,BOS,L (-22),1,32:04,10,16,0.625,3,7,0.429,0,1,0.000,1,5,6,2,2,0,3,3,23,16.8,-4
2021-11-21,36-326,LAL,DET,W (+5),1,21:26,4,7,0.571,1,3,0.333,1,1,1.000,0,1,1,5,0,0,2,1,10,8.1,-15
2021-11-23,36-328,LAL,NYK,L (-6),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
2021-11-24,36-329,LAL,IND,W (+8),1,43:28,13,29,0.448,5,12,0.417,8,9,0.889,0,5,5,6,1,2,2,2,39,28.8,-3
2021-11-26,36-331,LAL,SAC,L (-4),1,49:45,10,25,0.400,2,13,0.154,8,11,0.727,1,6,7,11,1,0,7,4,30,17.9,-7
2021-11-28,36-333,LAL,DET,W (+4),1,37:24,12,20,0.600,4,9,0.444,5,8,0.625,0,5,5,9,2,1,2,1,33,30.7,14
2021-12-03,36-338,LAL,LAC,L (-4),1,36:15,9,23,0.391,2,8,0.250,3,5,0.600,3,8,11,6,2,0,3,2,23,16.6,-5
2021-12-07,36-342,LAL,BOS,W (+15),1,36:16,13,19,0.684,2,5,0.400,2,2,1.000,2,2,4,5,0,0,3,2,30,23.6,18
2021-12-09,36-344,LAL,MEM,L (-13),1,37:24,7,15,0.467,1,6,0.167,5,5,1.000,0,10,10,11,4,2,5,1,20,23.0,2
2021-12-10,36-345,LAL,OKC,W (+21),1,34:41,13,20,0.650,4,6,0.667,3,4,0.750,0,5,5,6,3,2,2,2,33,31.1,19
2021-12-12,36-347,LAL,ORL,W (+12),1,37:11,12,20,0.600,3,7,0.429,3,4,0.750,1,10,11,10,0,3,6,2,30,26.4,14
2021-12-15,36-350,LAL,DAL,W (+3),1,42:58,9,19,0.474,4,9,0.444,2,3,0.667,0,3,3,5,1,0,2,1,24,16.9,-6
2021-12-17,36-352,LAL,MIN,L (-18),1,35:30,5,13,0.385,2,6,0.333,6,8,0.750,1,9,10,5,1,2,4,5,18,13.4,-11
2021-12-19,36-354,LAL,CHI,L (-5),1,39:24,11,21,0.524,1,7,0.143,8,11,0.727,1,13,14,6,1,2,4,5,31,24.7,-1
2021-12-21,36-356,LAL,PHO,L (-18),1,34:00,13,19,0.684,2,5,0.400,6,6,1.000,0,7,7,2,2,0,2,1,34,29.0,0
2021-12-23,36-358,LAL,SAS,L (-28),1,34:40,15,26,0.577,2,7,0.286,4,6,0.667,2,7,9,6,1,2,3,2,36,29.3,-23
2021-12-25,36-360,LAL,BRK,L (-7),1,39:53,14,25,0.560,3,9,0.333,8,9,0.889,1,8,9,7,3,1,3,2,39,34.6,9
2021-12-28,36-363,LAL,HOU,W (+9),1,39:27,11,19,0.579,3,5,0.600,7,9,0.778,4,6,10,11,1,2,3,3,32,32.8,6
2021-12-29,36-364,LAL,MEM,L (-5),1,37:57,13,25,0.520,8,14,0.571,3,3,1.000,2,11,13,7,2,2,5,1,37,32.3,0
2021-12-31,37-001,LAL,POR,W (+33),1,29:18,16,26,0.615,5,10,0.500,6,9,0.667,2,12,14,4,2,2,0,1,43,40.8,18
2022-01-02,37-003,LAL,MIN,W (+5),1,39:13,7,15,0.467,3,9,0.333,9,12,0.750,0,7,7,5,3,1,1,2,26,24.6,9
2022-01-04,37-005,LAL,SAC,W (+8),1,36:29,12,26,0.462,3,10,0.300,4,5,0.800,2,3,5,5,0,1,2,3,31,20.5,3
2022-01-07,37-008,LAL,ATL,W (+16),1,36:30,13,24,0.542,1,6,0.167,5,5,1.000,1,7,8,9,4,3,4,4,32,30.0,4
2022-01-09,37-010,LAL,MEM,L (-8),1,33:22,14,19,0.737,3,4,0.750,4,4,1.000,6,3,9,7,0,0,3,4,35,32.7,-30
2022-01-12,37-013,LAL,SAC,L (-9),1,38:56,13,29,0.448,3,12,0.250,5,10,0.500,1,6,7,6,0,1,1,2,34,22.5,-12
2022-01-15,37-016,LAL,DEN,L (-37),1,30:42,9,23,0.391,2,8,0.250,5,7,0.714,1,8,9,2,0,2,1,0,25,16.6,-17
2022-01-17,37-018,LAL,UTA,W (+6),1,37:17,9,20,0.450,3,8,0.375,4,8,0.500,0,7,7,7,1,1,1,1,25,20.3,11
2022-01-19,37-020,LAL,IND,L (-7),1,37:24,11,22,0.500,3,7,0.429,5,7,0.714,1,11,12,5,2,0,3,1,30,24.3,-20
2022-01-21,37-022,LAL,ORL,W (+11),1,33:36,12,23,0.522,2,7,0.286,3,3,1.000,1,6,7,5,1,1,6,3,29,18.2,5
2022-01-23,37-024,LAL,MIA,L (-6),1,39:52,12,22,0.545,1,8,0.125,8,11,0.727,2,9,11,4,2,0,3,4,33,25.5,-8
2022-01-25,37-026,LAL,BRK,W (+10),1,34:27,14,21,0.667,2,8,0.250,3,3,1.000,0,7,7,6,3,2,0,1,33,34.2,10
2022-02-05,37-037,LAL,NYK,W (+7),1,39:55,13,24,0.542,2,7,0.286,1,2,0.500,3,10,13,10,1,0,3,3,29,25.9,12
2022-02-08,37-040,LAL,MIL,L (-15),1,34:31,11,19,0.579,3,7,0.429,2,4,0.500,0,5,5,8,0,0,4,4,27,18.8,-25
2022-02-09,37-041,LAL,POR,L (-2),1,36:41,13,22,0.591,3,7,0.429,1,1,1.000,0,7,7,7,3,0,6,1,30,23.4,-5
2022-02-12,37-044,LAL,GSW,L (-2),1,38:21,9,27,0.333,3,10,0.300,5,9,0.556,3,12,15,8,0,0,4,3,26,15.2,-11
2022-02-16,37-048,LAL,UTA,W (+5),1,39:43,14,23,0.609,3,8,0.375,2,2,1.000,1,7,8,6,2,0,3,1,33,28.1,7
2022-02-25,37-057,LAL,LAC,L (-3),1,35:41,6,18,0.333,2,8,0.250,7,8,0.875,1,10,11,3,1,1,6,1,21,11.5,-4
2022-02-27,37-059,LAL,NOP,L (-28),1,35:35,13,23,0.565,1,4,0.250,5,5,1.000,0,6,6,3,2,2,7,2,32,20.6,-22
2022-03-01,37-061,LAL,DAL,L (-5),1,38:12,10,18,0.556,3,7,0.429,3,5,0.600,0,12,12,5,1,0,4,2,26,19.9,7
2022-03-03,37-063,LAL,LAC,L (-21),1,37:04,8,18,0.444,2,9,0.222,8,10,0.800,1,7,8,4,0,1,4,2,26,17.3,-27
2022-03-05,37-065,LAL,GSW,W (+8),1,38:33,19,31,0.613,6,11,0.545,12,13,0.923,2,8,10,3,0,1,4,0,56,44.1,13
2022-03-09,37-069,LAL,HOU,L (-9),1,45:16,9,26,0.346,1,9,0.111,4,6,0.667,2,12,14,12,1,4,5,1,23,19.4,-17
2022-03-11,37-071,LAL,WAS,W (+13),1,35:42,18,25,0.720,6,9,0.667,8,8,1.000,0,7,7,6,0,1,3,3,50,42.5,22
2022-03-13,37-073,LAL,PHO,L (-29),1,30:12,10,20,0.500,5,11,0.455,6,7,0.857,0,7,7,6,0,1,4,0,31,23.6,-16
2022-03-14,37-074,LAL,TOR,L (-11),1,40:20,11,19,0.579,4,7,0.571,4,7,0.571,3,6,9,3,0,2,5,4,30,20.7,-21
2022-03-16,37-076,LAL,MIN,L (-20),1,37:04,8,21,0.381,1,8,0.125,2,5,0.400,0,5,5,4,1,2,5,5,19,6.0,-19
2022-03-18,37-078,LAL,TOR,W (+5),1,44:41,15,26,0.577,2,7,0.286,4,7,0.571,4,5,9,7,0,2,3,2,36,29.4,-5
2022-03-19,37-079,LAL,WAS,L (-8),1,35:53,16,29,0.552,4,10,0.400,2,3,0.667,2,8,10,6,0,0,2,3,38,28.5,1
2022-03-21,37-081,LAL,CLE,W (+11),1,40:36,17,29,0.586,0,4,0.000,4,4,1.000,1,9,10,12,1,1,3,0,38,35.0,9
2022-03-27,37-087,LAL,NOP,L (-8),1,41:38,14,27,0.519,7,13,0.538,4,6,0.667,1,8,9,5,0,1,4,1,39,27.8,-9
2022-04-01,37-092,LAL,NOP,L (-3),1,39:31,13,23,0.565,3,8,0.375,9,12,0.750,0,8,8,4,1,0,6,3,38,24.9,-2
